Pizazz;Pizazz is a second early  variety.Â Â This variety  is particularily suitable for pre-packing.Â Â Tubers have good resistance to bruising.Â Â Trials have found good resistance to common scab.Â Â This variety has low resistance to late blight on tubers, potato virus Yn and Yo.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;1R00 x 6RE98;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Light yellow;-;-;-;Second Early;Short - medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Premiere;Suitable for the early French fries and processing markets, with medium yields, early bulking and high DM.  Susceptible to late blight on foliage, Blackleg and potato virus Yo.  Resistance to bruising and splitting.  Tests show susceptibility to potato cyst nematode <i> Globodera pallida </i> Pa2/3,1 and resistant to <i> Globodera rostochiensis </i> Ro1.  ;Civa x Provita;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;First Early;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Primura;The variety is suited to early ware production and is used mainly in Italy currently. The variety is popular in the Bologne region and as such has a protected regional status, â€œPatata de Bologne PDOâ€.;null;null;-;-;-;-;-;-;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;null;null;-;null;-;null;null;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
;"Sirtema x Majestic""";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Light yellow;Shallow;-;Pink;-;-;White;Absent;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Purple Majesty;Purple Majesty is an early maincrop  variety.Â Â This variety is particularily suitable for salads / punnets.Â Â This variety has low resistance to dry rot <i> Fusarium sulphureum </i>, potato virus Yn, late blight on foliage and late blight on tubers.  The variety has resistance to potato virus A.  Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;All Blue x ND2008-2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Blue;-;-;-;-;Early Maincrop;Medium;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Radebe;;Golden Millenium x Erasmus;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Raleigh;;Lulu x Upmarket;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Second Early;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Ramos;Tubers have some  resistance to bruising and splitting.Â Â Trials have found good resistance to silver scurf and dry rot (<i>F. coeruleum</i>).Â Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and partial resistance to  <i>Globodera pallida</i> Pa 2/3, 1.;Agria x VK 69-491;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;Smooth;-;Early Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Ranger Russet;Ranger Russet was bred in Idaho, USA for the french fry market.Â Â Trials have found good resistance to blackleg.Â Â This variety has low resistance to powdery scab, late blight on tubers and foliage.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Butte x A6595 3;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Rough;-;-;-;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Record;Maincrop. Suitable for processing â€“ crisps. Oval yellow-skinned tubers with light yellow flesh. Moderate yields with low outgrade levels, mainly misshapen tubers and growth cracks. Susceptible to blackleg, virus Yo, potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1. . Good resistance to powdery scab, splitting and spraing (TRV). High dry matter.;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Rough;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Red Cara;Red Cara produces a very fast emerging canopy and vigorous plants.  Tubers are uniform and suitable for a range of culinary uses including home chipping.  It is high yielding and keeps well in storage. Susceptible to powdery scab.  Shows resistance to late blight on foliage and tubers.  Resistant to potato cyst nematode <i> Globodera rostochiensis</i> Ro1.;Ulster Glade x A25/19;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;Medium;-;Maincrop;Very tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Red Duke Of York;.Â Â This variety has low resistance to late blight on foliage, late blight on tubers, common scab, potato leafroll virus and potato virus Yo ..;Variant of Duke of York;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Light yellow;-;Medium;-;First Early;Short;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Red Emmalie;Red Emmalie is an early maincrop variety with red skin and red flesh.  Tubers have some  resistance to bruising and splitting.Â Â Trials have found good resistance to common scab, dry rots (<i>F. coeruleum and F. sulphureum</i>), blackleg and potato leafroll virus..Â Â This variety has low resistance to late blight on foliage.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;;1;-;-;-;-;-;-;GERMANY;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;-;-;-;-;Early Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Red Pontiac;An American bred, early maincrop variety producing round - oval, red-skinned tubers with a creamy, waxy flesh.  Red Pontiac is a good baking variety.;Bliss Triumph x Katahdin;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;Smooth;-;Second Early;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Redrobin;Tubers have good  resistance to bruising and splitting. Susceptible to blackleg and potato virus Yo.Â Â Trials have found strong resistance to dry rot (<i>Fusarium coeruleum</i>). Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Red One x Miriam;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;-;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Reiver;;Gladiator x Valor;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Early Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Remarka;..;Edzina x SVP AM 66 42;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rembrandt;Rembrandt  produces good yields of bold oval tubers, with moderate to high dry matters well suited to early French fry production and general processing.  Rembrandt has the potential for good skin finish and can be suitable for table consumption.  Rembrandt is susceptible to potato leafroll virus.  Shows resistance to late blight on tubers, powdery scab, potato virus Yo, bruising and splitting.  When tested for resistance to potato cyst nematode showed susceptibility to <i> Globodera pallida </i> Pa2/3,1 and resistant to <i> Globodera rostochiensis </i> Ro1.  ;Agria x Balder;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Medium yellow;-;Medium;-;Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Revie;;Amour x Romano;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;White;-;-;-;Early Maincrop;Short;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Richhill;Tubers have good resistance to splitting and some resistance to bruising.Â Â Trials have found good resistance to blackleg and skin spot. Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Cosmos x Valor;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Robinta;Tubers have excellent resistance to splitting and good resistance to bruising.Â Â Trials have found good resistance to late blight on tubers, powdery scab, skin spot and potato leafroll virus.Â This variety has low resistance to potato virus Yo.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Rubinia x SVP Ve 70-9;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rock;Suitable for table and french fry variety. High yielder with shallow eyed oval tubers. Testing was conducted in one year only for common scab and mop top (spraing), the rating based on this is a 5 for common scab and a 4 for mop top (spraing).;Ramos x CMK1993-042-005;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;Smooth;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rocket;Produces extremely early yield of firm, waxy texture tubers.  Particularly suited to green top lifting and responds well under polythene.  Yields best under long day length conditions of Northern Europe.  Susceptible to late blight on tubers and powdery scab. Resistnace to Bruising and splitting Resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1. ;F12/17 x D42/8;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;Smooth;-;First Early;Short - medium;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Romano;Suitable for pre-pack and general ware. Short oval, red tubers with cream flesh. Long dormancy. High yields with low out grade levels. Susceptible to leaf roll virus. Good resistance to skin spot, bruisng, dry rot <i>(Fusarium sulphureum)</i>, virus Yo, and spraing. Good resistance to skin spot. Susceptible to potato cyst nematode <i> Globodera pallida </i> Pa2/3,1 and <i> Globodera rostochiensis </i> Ro1. ;Draga x Desiree;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;Smooth;-;Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rooster;An excellent all-round potato combining beautiful taste with good yields.  Rooster produces excellent French fries and it is perfect for mashing and roasting.  As a special variety, careful seed handling is necessary for optimal crop results.  Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> globodera pallida </i> Pa2/3,1.  Tests show resistance to blackleg and potato leafroll virus.  ;OP 2532 64 x Pentland Ivory;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Medium;-;Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Roscor;Trials have found good resistance to blackleg and potato virus Yo .Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;S 62 47 1 x Maris Piper;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;First Early;Short;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Roseval;An early maincrop salad variety bred in France and first marketed in UK in 1950.  Roseval produces long oval tubers with a deep red skin and a medium yellow, waxy flesh.;Vale x Rosa;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Smooth;-;Maincrop;Tall - very tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Royal;Royal is an early maincrop  variety.Â Â This variety  is suitable for both crisping  and french fries.Â Â Tubers have good  resistance to bruising and splitting.Â Â Trials have found good resistance to silver scurf, dry rot (<I>Fusarium coeruleum</I>) and potato mop top (spraing).Â Â This variety has low resistance to dry rot (<I>Fusarium sulphureum</I>), black dot and late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Midas x 92-BUY-1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Royal Kidney;Trials have found good resistance to common scab. This variety has low resistance to late blight on foliage, late blight on tubers, potato leafroll virus and potato virus Yo. ;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Medium;-;Second Early;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rubesse;Tubers have weak  resistance to splitting and some  resistance to bruising.Â Â Trials have found strong resistance to both species of dry rot (<i> Fusarium coeruleum </i>) and (<i> Fusarium sulphureum </i>) and good resistance to potato leafroll virus.Â Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Symfonia x Chieftain ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;Smooth;-;Early Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Rudolph;Trials have found good resistance to dry rot (<i>Fusarium coeruleum</i>) and skin spot.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>) and late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Chieftain x Stirling;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;-;-;-;-;Early Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Russet Burbank;Maincrop maturity with moderate yields.  High resistance to common scab.  Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1, drought with a tendency to produce misshapen tubers when moisture stress occurs.  Susceptible to tuber blight, foliage blight, mild mosaic virus, potato leaf roll virus and internal rust spot.  Medium to high dry matter with good fry colour.;Seedling of Early Rose;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;White;-;Medium;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Safari;Tubers have good  resistance to bruising and splitting.Â Â Trials have found good resistance to silver scurf and blackleg.Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Obelix x Amadeus ;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;Medium;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Safiyah;Safiyah is a second early variety for general purpose use.  Tubers have poor resistance to splitting and some resistance to bruising.Â Â Trials have found good resistance to potato leafroll virus, blackleg and dry rot. (<i>F. sulphureum</i>).Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Fabula x Felsina;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sagitta (2006);Sagitta is an early maincrop variety for the general purpose market.  In trials the variety demonstrated resistance to dry rots (<i>F. sulphureum</i> and <i>F. coerulem</i>), mop top (spraing), PCN Ro1, silver scurf and splitting.  The variety had susceptibility to foliage and tuber late blight and PCN Pa2/3.;Gallia x RZ-86-2918;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;-;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sandpiper;Tubers have good  resistance to splitting.Â Â Trials have found good resistance to blackleg and potato virus Yo .Â Â This variety has low resistance to late blight on tubers and foliage.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Wischip x Bonaparte;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;Smooth;-;Early Maincrop;Short;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sante;Suitable for pre-pack, processing and general ware. Most commonly grown organic variety.  Susceptible to silver scurf, skin spot and blackleg.  Tests show resistance to Dry rot <i> Fusarium sulphureum </i>, powdery scab, potato leafroll virus, potato virus Yo and bruising.  Tests for potato cyst nematode shows it is resistant to <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> Globodera pallida </i> Pa2/3,1. ;WY 66-13-636 x AM 66-42;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Saphire;Trials have found strong resistance to blackleg.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>).Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Bydand x Caesar;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;-;-;-;-;Early Maincrop;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sarpo Gwyn;Tubers have good  resistance to splitting, silver scurf and skin spot.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>) and blackleg.Â Â The variety has some level of resistance to foliage late blight, powdery scab, black dot, common scab, virus Yo and bruising.  Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.  ;76.P.012 14268 x 79D 2152.3002;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sarpo Mira; Trials have found good resistance to blackleg, late blight on foliage, late blight on tubers and potato virus Yo.  Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;76 PO 12 14 268 x D187;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;White;-;Smooth;-;Maincrop;-;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sarpo Shona;Trials have found good resistance to black dot, powdery scab and potato virus Yo. Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>).Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;87.41.1090 x 84.13.2 ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sarpo Una;Trials have found good resistance to powdery scab, potato virus Yo and skin spot.  Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1 and splitting.;84.1.44 x 78.K.62.11 ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;White;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sassy;Trials have found good resistance to powdery scab, skin spot and blackleg.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and partial resistance to  <i>Globodera pallida</i> Pa 2/3, 1.;G82TT1371 x Promesse;1;-;-;-;-;-;-;FRANCE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;-;-;-;-;Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Saturna;Late maincrop maturity producing low yields of small tubers.  High resistance to common scab and good resistance to spraing and mild mosaic virus.  Resistant to potato cyst nematode <i> Globodera rostochiensis</i> Ro1.  Susceptible to drought.  High dry matter with a good fry colour.  Suitable for long term storage.;Maritta x (Record x CPC 1673-1);1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Medium yellow;-;Medium;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Savanna;A variety presenting excellent appearance, smooth skin and high yields of white fleshed tubers suitable for washing.  Savanna shows very good resistance to common scab and Rhizoctonia and good resistance to tuber blight and gangrene.  It performs very well in warm climates and keeps well in storage.;Famosa x Atlantic;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;White;-;Smooth;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Saxon;Consistent high second early yield of bakers.  Boils and bakes with good texture and freedom from cooking blackening or disintegration.  Produces bold, bright tubers with excellent black dot resistance allowing long-term storage. Produces early dry matter with good fry colour.  Shows susceptibility on late blight on foliage.  Resistance to blackdot, dry rot <i> Fusarium sulphureum </i>, blackleg, potato leafroll virus, bruising and splitting.  Resistant to potato cyst nematode <i> Globodera rostochiensis</i> Ro1.;Kingston x Desiree;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Scapa;;Mayan Twilight x Mayan Gold;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Deep yellow;-;-;-;Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sebastian;High yielding parti-coloured variety with drought resistance.  Suitable for the table market.  Performs well in the Mediterranean basin.  Susceptible to late blight on foliage and potato cyst nematode <i> Globodera pallida </i> Pa2/3,1.  Tests show resistance to potato virus Yo and is resistant to blackleg and potato cyst nematode <i> globodera rostochiensis </i> Ro1.;B890 AB42 x Cara;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Medium;-;Early Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Setanta;A very high dry matter potato with resistance to and dry rot (<I>Fusarium coeruleum</I>), blackleg, mop top (spraing), bruising and splitting.  The variety has susceptibility to tuber late blight and common scab.  It keeps very well in storage and its eating quality is excellent.  It is also suitable for starch production, crisping and organic production.  Tests for potato cyst nematode have demonstrated susceptibility for both <I>Globodera rostochiensis</I> Ro1 and <I>Globodera pallida</I> Pa2/3 and 1.;Brodick x Rooster;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Medium;-;Maincrop;Medium - tall;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Shannon;An early variety. Shannon produces high early yields of large good eating potatoes particularly suitable for baking.  Susceptible to powdery scab, potato virus Yo, potato cyst nematode <i> globodera pallida </i> Pa2/3,1 and <i> Globodera rostochienisis </i> Ro1.  Tests show resistance to common scab, potato leafroll virus, bruising and splitting.  ;O Linda x Cara;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;White;-;Smooth;-;Early Maincrop;Medium - tall;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
